"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34"
"473",34457,1199.21908336128,44041.2633664707,44040.9498876103,1198.98868614917,44084.898532402,44125.2581956327,1202.89327560634,43980.0231499884,43975.8989152665,1208.77066983188,45252.6845425897,45261.1017433562,1280.32860077828,49354.73300579,49367.6565013037,869.183908495338,22047.3496725825,22060.6491953425,871.991471928624,23432.1987073067,23444.6737276685,907.077281186489,24881.2625422484,24891.987559941,880.870199669495,23874.9368109438,23887.3819526895,540.874442371154,540.871890026125,540.87444852608,535.096285423828,NA,NA
"474",34530,1199.21908336128,44041.2633664791,44040.9498876187,1198.98868614917,44084.8985324104,44125.2581956411,1202.89327560634,43980.0231499968,43975.8989152749,1208.77066983214,45252.6845425981,45261.1017433646,1280.32860077828,49354.7330057984,49367.6565013121,869.183908495338,22047.3496725909,22060.6491953509,871.991471940639,23432.1987073151,23444.6737276769,907.077281186489,24881.2625422568,24891.9875599494,880.870199669495,23874.9368109522,23887.3819526979,540.87444238006,540.871890034621,540.874448534569,535.096285431833,NA,NA
"475",34603,1199.21908336128,44041.2633664871,44040.9498876268,1198.98868614917,44084.8985324184,44125.2581956491,1202.89327560634,43980.0231500048,43975.8989152829,1208.77066983238,45252.6845426061,45261.1017433726,1280.32860077828,49354.7330058064,49367.6565013201,869.183908495338,22047.3496725989,22060.6491953589,871.99147195211,23432.1987073231,23444.6737276849,907.077281186489,24881.2625422648,24891.9875599574,880.870199669495,23874.9368109602,23887.381952706,540.874442388565,540.871890042734,540.874448542676,535.096285439477,NA,NA
"476",34676,1199.21908336128,44041.2633664948,44040.9498876344,1198.98868614917,44084.8985324261,44125.2581956568,1202.89327560634,43980.0231500125,43975.8989152906,1208.77066983261,45252.6845426137,45261.1017433803,1280.32860077828,49354.7330058141,49367.6565013277,869.183908495338,22047.3496726066,22060.6491953666,871.991471963061,23432.1987073308,23444.6737276926,907.077281186489,24881.2625422725,24891.987559965,880.870199669495,23874.9368109679,23887.3819527136,540.874442396688,540.871890050482,540.874448550417,535.096285446775,NA,NA
"477",34749,1199.21908336128,44041.2633665021,44040.9498876418,1198.98868614917,44084.8985324334,44125.2581956641,1202.89327560634,43980.0231500198,43975.8989152979,1208.77066983283,45252.684542621,45261.1017433876,1280.32860077828,49354.7330058214,49367.656501335,869.183908495338,22047.3496726139,22060.6491953739,871.991471973515,23432.1987073381,23444.6737276999,907.077281186489,24881.2625422798,24891.9875599723,880.870199669495,23874.9368109752,23887.3819527209,540.874442404446,540.871890057881,540.87444855781,535.096285453744,NA,NA
"478",34822,1199.21908336128,44041.2633665091,44040.9498876487,1198.98868614917,44084.8985324404,44125.2581956711,1202.89327560634,43980.0231500268,43975.8989153049,1208.77066983303,45252.684542628,45261.1017433946,1280.32860077828,49354.7330058283,49367.656501342,869.183908495338,22047.3496726209,22060.6491953809,871.991471983496,23432.1987073451,23444.6737277069,907.077281186489,24881.2625422868,24891.9875599793,880.870199669495,23874.9368109822,23887.3819527279,540.874442411856,540.871890064946,540.874448564869,535.096285460398,NA,NA
"479",34895,1199.21908336128,44041.2633665158,44040.9498876554,1198.98868614917,44084.898532447,44125.2581956777,1202.89327560634,43980.0231500335,43975.8989153116,1208.77066983323,45252.6845426347,45261.1017434012,1280.32860077828,49354.733005835,49367.6565013487,869.183908495338,22047.3496726276,22060.6491953876,871.991471993024,23432.1987073518,23444.6737277135,907.077281186489,24881.2625422934,24891.987559986,880.870199669495,23874.9368109889,23887.3819527346,540.874442418932,540.871890071694,540.874448571611,535.096285466752,NA,NA
"480",34968,1199.21908336128,44041.2633665221,44040.9498876618,1198.98868614917,44084.8985324534,44125.2581956841,1202.89327560634,43980.0231500398,43975.8989153179,1208.77066983342,45252.684542641,45261.1017434076,1280.32860077828,49354.7330058414,49367.656501355,869.183908495338,22047.349672634,22060.649195394,871.99147200212,23432.1987073581,23444.6737277199,907.077281186489,24881.2625422998,24891.9875599924,880.870199669495,23874.9368109952,23887.381952741,540.87444242569,540.871890078137,540.874448578049,535.096285472819,NA,NA
"481",35041,1199.21908336128,44041.2633665282,44040.9498876679,1198.98868614917,44084.8985324595,44125.2581956902,1202.89327560634,43980.0231500459,43975.898915324,1208.77066983359,45252.6845426471,45261.1017434137,1280.32860077828,49354.7330058475,49367.6565013611,869.183908495338,22047.3496726401,22060.6491954001,871.991472010805,23432.1987073642,23444.673727726,907.077281186489,24881.2625423059,24891.9875599984,880.870199669495,23874.9368110013,23887.3819527471,540.874442432145,540.871890084291,540.874448584196,535.096285478611,NA,NA
"482",35114,1199.21908336128,44041.263366534,44040.9498876737,1198.98868614917,44084.8985324653,44125.258195696,1202.89327560634,43980.0231500517,43975.8989153298,1208.77066983376,45252.6845426529,45261.1017434195,1280.32860077828,49354.7330058533,49367.6565013669,869.183908495338,22047.3496726459,22060.6491954059,871.991472019095,23432.19870737,23444.6737277318,907.077281186489,24881.2625423117,24891.9875600042,880.870199669495,23874.9368110072,23887.3819527529,540.874442438309,540.871890090167,540.874448590067,535.096285484143,NA,NA
"483",35187,1199.21908336128,44041.2633665396,44040.9498876792,1198.98868614917,44084.8985324708,44125.2581957015,1202.89327560634,43980.0231500573,43975.8989153354,1208.77066983392,45252.6845426584,45261.101743425,1280.32860077828,49354.7330058588,49367.6565013725,869.183908495338,22047.3496726515,22060.6491954115,871.99147202701,23432.1987073756,23444.6737277373,907.077281186489,24881.2625423172,24891.9875600098,880.870199669495,23874.9368110127,23887.3819527584,540.874442444196,540.871890095778,540.874448595674,535.096285489424,NA,NA
"484",35260,1199.21908336128,44041.2633665449,44040.9498876846,1198.98868614917,44084.8985324761,44125.2581957068,1202.89327560634,43980.0231500626,43975.8989153407,1208.77066983407,45252.6845426637,45261.1017434303,1280.32860077828,49354.7330058641,49367.6565013778,869.183908495338,22047.3496726568,22060.6491954168,871.991472034566,23432.1987073809,23444.6737277426,907.077281186489,24881.2625423225,24891.9875600151,880.870199669495,23874.936811018,23887.3819527637,540.874442449819,540.871890101137,540.874448601027,535.096285494468,NA,NA
"485",35333,1199.21908336128,44041.26336655,44040.9498876896,1198.98868614917,44084.8985324812,44125.2581957119,1202.89327560634,43980.0231500676,43975.8989153457,1208.77066983421,45252.6845426688,45261.1017434353,1280.32860077828,49354.7330058692,49367.6565013828,869.183908495338,22047.3496726618,22060.6491954218,871.991472041779,23432.1987073859,23444.6737277477,907.077281186489,24881.2625423276,24891.9875600201,880.870199669495,23874.9368110231,23887.3819527688,540.874442455189,540.871890106254,540.87444860614,535.096285499283,NA,NA
"486",35406,1199.21908336128,44041.2633665548,44040.9498876945,1198.98868614917,44084.898532486,44125.2581957167,1202.89327560634,43980.0231500725,43975.8989153506,1208.77066983434,45252.6845426736,45261.1017434402,1280.32860077828,49354.733005874,49367.6565013876,869.183908495338,22047.3496726667,22060.6491954267,871.991472048666,23432.1987073908,23444.6737277525,907.077281186489,24881.2625423324,24891.987560025,880.870199669495,23874.9368110279,23887.3819527736,540.874442460317,540.871890111141,540.874448611022,535.096285503881,NA,NA
"487",35479,1199.21908336128,44041.2633665594,44040.9498876991,1198.98868614917,44084.8985324906,44125.2581957214,1202.89327560634,43980.0231500771,43975.8989153552,1208.77066983447,45252.6845426782,45261.1017434448,1280.32860077828,49354.7330058786,49367.6565013923,869.183908495338,22047.3496726713,22060.6491954313,871.99147205524,23432.1987073954,23444.6737277571,907.077281186489,24881.262542337,24891.9875600296,880.870199669495,23874.9368110325,23887.3819527782,540.874442465215,540.871890115808,540.874448615684,535.096285508272,NA,NA
"488",35552,1199.21908336128,44041.2633665638,44040.9498877035,1198.98868614917,44084.8985324951,44125.2581957258,1202.89327560634,43980.0231500815,43975.8989153596,1208.77066983459,45252.6845426826,45261.1017434492,1280.32860077828,49354.733005883,49367.6565013967,869.183908495338,22047.3496726757,22060.6491954357,871.991472061516,23432.1987073998,23444.6737277615,907.077281186489,24881.2625423414,24891.987560034,880.870199669495,23874.9368110369,23887.3819527827,540.874442469893,540.871890120264,540.874448620137,535.096285512464,NA,NA
"489",35625,1199.21908336128,44041.263366568,44040.9498877077,1198.98868614917,44084.8985324993,44125.25819573,1202.89327560634,43980.0231500857,43975.8989153638,1208.7706698347,45252.6845426868,45261.1017434534,1280.32860077828,49354.7330058872,49367.6565014009,869.183908495338,22047.3496726799,22060.6491954399,871.991472067508,23432.198707404,23444.6737277658,907.077281186489,24881.2625423456,24891.9875600382,880.870199669495,23874.9368110411,23887.3819527869,540.87444247436,540.871890124518,540.874448624388,535.096285516467,NA,NA
"490",35698,1199.21908336128,44041.263366572,44040.9498877117,1198.98868614917,44084.8985325033,44125.258195734,1202.89327560634,43980.0231500897,43975.8989153678,1208.77066983481,45252.6845426908,45261.1017434574,1280.32860077828,49354.7330058912,49367.6565014049,869.183908495338,22047.349672684,22060.6491954439,871.991472073229,23432.198707408,23444.6737277698,907.077281186489,24881.2625423497,24891.9875600422,880.870199669495,23874.9368110451,23887.3819527909,540.874442478627,540.871890128584,540.874448628448,535.096285520289,NA,NA
"491",35771,1199.21908336128,44041.2633665759,44040.9498877156,1198.98868614917,44084.8985325071,44125.2581957378,1202.89327560634,43980.0231500936,43975.8989153717,1208.77066983491,45252.6845426947,45261.1017434612,1280.32860077828,49354.7330058951,49367.6565014087,869.183908495338,22047.3496726878,22060.6491954478,871.99147207869,23432.1987074119,23444.6737277736,907.077281186489,24881.2625423535,24891.987560046,880.870199669495,23874.936811049,23887.3819527947,540.874442482702,540.871890132471,540.874448632326,535.096285523938,NA,NA
"492",35844,1199.21908336128,44041.2633665796,44040.9498877192,1198.98868614917,44084.8985325108,44125.2581957415,1202.89327560634,43980.0231500973,43975.8989153753,1208.77066983501,45252.6845426983,45261.1017434649,1280.32860077828,49354.7330058987,49367.6565014124,869.183908495338,22047.3496726915,22060.6491954515,871.991472083903,23432.1987074155,23444.6737277773,907.077281186489,24881.2625423572,24891.9875600497,880.870199669495,23874.9368110527,23887.3819527984,540.874442486594,540.871890136187,540.874448636028,535.096285527423,NA,NA
"493",35917,1199.21908336128,44041.2633665831,44040.9498877227,1198.98868614917,44084.8985325143,44125.258195745,1202.89327560634,43980.0231501008,43975.8989153788,1208.7706698351,45252.6845427018,45261.1017434684,1280.32860077828,49354.7330059023,49367.6565014159,869.183908495338,22047.349672695,22060.649195455,871.991472088881,23432.1987074191,23444.6737277808,907.077281186489,24881.2625423607,24891.9875600532,880.870199669495,23874.9368110562,23887.3819528019,540.874442490311,540.871890139739,540.874448639564,535.09628553075,NA,NA
"494",35990,1199.21908336128,44041.2633665864,44040.9498877261,1198.98868614917,44084.8985325177,44125.2581957484,1202.89327560634,43980.0231501041,43975.8989153822,1208.77066983519,45252.6845427052,45261.1017434717,1280.32860077828,49354.7330059056,49367.6565014192,869.183908495338,22047.3496726984,22060.6491954583,871.991472093632,23432.1987074224,23444.6737277842,907.077281186489,24881.262542364,24891.9875600566,880.870199669495,23874.9368110595,23887.3819528053,540.87444249386,540.871890143134,540.874448642941,535.096285533928,NA,NA
"495",36063,1199.21908336128,44041.2633665897,44040.9498877293,1198.98868614917,44084.8985325209,44125.2581957516,1202.89327560634,43980.0231501073,43975.8989153854,1208.77066983527,45252.6845427084,45261.1017434749,1280.32860077828,49354.7330059088,49367.6565014225,869.183908495338,22047.3496727016,22060.6491954616,871.991472098169,23432.1987074256,23444.6737277874,907.077281186489,24881.2625423672,24891.9875600598,880.870199669495,23874.9368110627,23887.3819528085,540.874442497251,540.87189014638,540.874448646165,535.096285536961,NA,NA
"496",36136,1199.21908336128,44041.2633665927,44040.9498877324,1198.98868614917,44084.8985325239,44125.2581957546,1202.89327560634,43980.0231501104,43975.8989153885,1208.77066983535,45252.6845427115,45261.101743478,1280.32860077828,49354.7330059119,49367.6565014255,869.183908495338,22047.3496727047,22060.6491954646,871.991472102499,23432.1987074287,23444.6737277904,907.077281186489,24881.2625423703,24891.9875600628,880.870199669495,23874.9368110658,23887.3819528115,540.874442500489,540.871890149483,540.874448649244,535.096285539858,NA,NA
"497",36209,1199.21908336128,44041.2633665957,44040.9498877353,1198.98868614917,44084.8985325269,44125.2581957576,1202.89327560634,43980.0231501133,43975.8989153914,1208.77066983542,45252.6845427144,45261.1017434809,1280.32860077828,49354.7330059148,49367.6565014284,869.183908495338,22047.3496727076,22060.6491954676,871.991472106634,23432.1987074316,23444.6737277934,907.077281186489,24881.2625423732,24891.9875600658,880.870199669495,23874.9368110687,23887.3819528145,540.874442503581,540.871890152449,540.874448652184,535.096285542624,NA,NA
"498",36282,1199.21908336128,44041.2633665985,44040.9498877381,1198.98868614917,44084.8985325297,44125.2581957604,1202.89327560634,43980.0231501161,43975.8989153942,1208.77066983549,45252.6845427172,45261.1017434837,1280.32860077828,49354.7330059176,49367.6565014312,869.183908495338,22047.3496727104,22060.6491954704,871.991472110581,23432.1987074344,23444.6737277962,907.077281186489,24881.262542376,24891.9875600686,880.870199669495,23874.9368110715,23887.3819528173,540.874442506534,540.871890155285,540.874448654992,535.096285545268,NA,NA
"499",36355,1199.21908336128,44041.2633666011,44040.9498877408,1198.98868614917,44084.8985325323,44125.2581957631,1202.89327560634,43980.0231501188,43975.8989153969,1208.77066983556,45252.6845427199,45261.1017434864,1280.32860077828,49354.7330059203,49367.6565014339,869.183908495338,22047.3496727131,22060.6491954731,871.991472114349,23432.1987074371,23444.6737277988,907.077281186489,24881.2625423787,24891.9875600712,880.870199669495,23874.9368110742,23887.38195282,540.874442509355,540.871890157995,540.874448657674,535.096285547795,NA,NA
"500",36428,1199.21908336128,44041.2633666037,44040.9498877434,1198.98868614917,44084.8985325349,44125.2581957656,1202.89327560634,43980.0231501214,43975.8989153995,1208.77066983562,45252.6845427224,45261.101743489,1280.32860077828,49354.7330059229,49367.6565014365,869.183908495338,22047.3496727157,22060.6491954756,871.991472117946,23432.1987074397,23444.6737278014,907.077281186489,24881.2625423813,24891.9875600738,880.870199669495,23874.9368110768,23887.3819528225,540.874442512048,540.871890160587,540.874448660237,535.09628555021,NA,NA
